problem,102
becomes,9
apparent,2
selfish,2
process,43
thought,36
people,624
thinking,19
share,11
road,74
with,19
laws,23
currently,6
place,61
punish,3
making,81
poor,8
choices,9
attempt,3
keep,76
safe,60
reality,40
everyone,112
every,104
age,16
irresponsibly,1
driving,147
true,158
highly,10
unlikely,10
implausiblecould,1
lose,15
good,191
drivers,42
discount,1
however,463
talking,24
texting,22
cell,78
phones,110
simply,55
mix,2
become,55
huge,21
issue,34
past,20
years,46
always,124
solution,23
everything,51
like,353
car,276
holder,1
putting,19
gps,9
rather,72
calling,6
someone,79
hands,48
free,91
technology,93
eliminate,21
risk,39
causing,18
accident,48
may,274
make,270
worse,11
research,27
show,51
using,76
headphones,1
dangerous,47
holding,6
phone,142
conversations,3
distract,7
focusing,11
today,40
s,315
society,12
we,19
ve,21
attached,1
matter,59
multitasking,3
banned,2
law,11
that,126
sill,2
take,283
eyes,23
anytime,5
vehicle,25
motion,2
avoided,8
taking,63
precautions,2
insurance,3
maintenance,2
high,39
goodalthough,1
support,36
evidence,49
avoid,28
habits,13
create,57
hazardous,9
situations,31
collision,10
accidenttechnology,1
advanced,10
communicating,3
others,112
driver,111
uses,5
ideas,36
guideline,4
would,981
controversial,2
topic,70
now,16
devices,19
hand,44
prohibited,1
forced,21
drive,49
safely,7
desired,1
destination,10
harm,17
feel,107
responsibility,12
put,85
still,346
need,257
think,297
surroundings,5
yourself,8
contrast,3
allow,49
get,387
distracted,33
increase,16
chances,12
getting,65
well,156
many,299
life,179
great,70
tool,5
also,299
deadly,3
one,316
use,168
conducted,3
person,120
operating,9
order,35
cut,4
distraction,15
cause,79
something,190
used,42
start,40
speaker,1
hear,6
directions,8
quickly,6
stop,42
side,32
safer,29
checking,3
emergency,13
giving,40
full,16
attention,59
half,21
even,302
worsen,9
suggesting,8
behavior,9
illusion,9
safety,34
either,43
can,75
t,96
find,85
reach,13
stuck,12
guilty,1
procrastinator,1
this,52
class,167
understand,77
argument,32
late,13
work,295
school,543
home,202
what,26
killing,2
paying,18
require,23
mode,4
navigation,2
systems,11
listen,14
music,5
passengers,5
watch,16
movies,4
solutions,7
distractionpeople,1
earphones,1
exist,14
help,303
answer,28
course,26
wait,19
important,78
pull,11
instead,62
simple,25
call,35
sides,6
valid,24
arguments,9
increased,5
major,18
carriers,2
company,7
apple,2
inc,1
creating,15
features,6
voice,8
activated,1
disturb,3
disable,1
minimize,2
possibility,11
anything,58
related,4
occurring,4
example,37
soon,13
look,77
boom,1
crash,11
hurt,25
prevent,21
text,35
real,49
is,43
although,100
though,109
stuff,22
going,183
speed,7
limit,14
lives,32
fast,8
drivingtechnology,1
wrong,136
ourselves,2
around,81
us,139
again,31
misusing,1
cellphones,6
essentially,4
job,45
done,75
opinion,48
way,244
could,421
paid,6
ticket,3
bad,87
actual,15
friend,16
let,55
know,266
left,15
house,15
made,87
reason,75
broken,4
anyone,22
following,8
right,99
time,412
multiple,22
ways,56
include,10
lighting,1
cigarette,1
smoking,1
eating,3
drinking,1
etc,7
takes,30
case,69
without,82
gadgets,2
wipe,2
danger,18
recommending,1
conduct,5
protected,1
maps,2
confusing,4
campaign,16
it,220
comes,50
programs,13
promote,6
wireless,3
usage,15
ex,1
bluetooth,6
thus,14
ceasing,1
on,31
activity,49
makes,66
things,201
convenient,3
users,1
calls,9
listening,3
accessed,1
must,46
able,197
articulate,1
them,120
negligent,1
fact,97
quick,4
glance,1
safest,1
thing,118
utilize,2
cars,201
come,77
ability,29
directly,8
texted,1
called,10
there,43
less,98
provides,16
contradictory,1
results,18
study,24
cognitive,1
effects,8
concluded,1
participants,1
often,24
crashed,1
chatting,6
drunk,5
reduced,2
likelihood,3
lipovac,1
et,1
al,5
136,1
cannot,31
deny,4
potential,15
hazard,3
shows,30
ignorant,2
impact,13
selves,4
drivingtax,1
civilians,1
suffering,2
authorities,1
hold,10
offenders,1
accountable,1
habitsotherwise,1
electronic,5
nowhere,3
worth,48
happen,89
everyday,20
want,279
too,16
ride,8
unsafe,4
scared,3
risking,3
never,55
gonna,9
happenbelieve,1
period,12
fully,17
depend,7
reliable,10
anymore,8
really,165
give,95
accidenthowever,3
safehowever,2
air,12
bags,1
guarantee,5
34%,1
teens,11
aged,3
sixteen,1
seventeen,4
spend,26
10%,4
outside,24
lane,3
affects,3
deaths,5
innocent,4
scenario,7
round,3
yet,48
reaction,2
slow,3
elderly,2
due,70
several,16
causes,8
commotion,1
brain,17
conversation,5
headset,1
distracts,1
2017,2
34,3
247,1
accidents,32
15,7
341,1
29,2
involved,18
fatal,3
crashes,10
therefore,39
believe,106
facts,17
say,132
otherwise,14
living,12
realize,30
evidences,2
scary,1
business,5
issues,24
stressful,12
emotional,2
reactions,1
lead,35
tragedy,1
set,21
better,228
none,9
all,57
here,7
seven,5
reasons,59
puts,7
comparable,1
to,39
than,2
influence,5
you,41
likely,85
easy,51
over,16
setting,19
children,27
illegal,4
human,70
average,30
visual,6
stimulus,1
0,2
25,6
sec,1
much,189
looking,11
happening,18
requires,16
driverthat,1
lot,111
focus,49
concentration,1
successful,19
drivereveryone,1
capablenumbers,1
lie,10
according,13
nhtsa,1
tesla,3
fatality,1
86,1
million,16
miles,8
40,1
000,5
imagine,8
amount,66
themselves,39
national,10
council,3
reports,1
leads,15
1,20
6,4
year,65
perks,2
flawsimpacts,1
return,10
later,27
briefly,5
pick,25
other,9
unfortunately,5
choosing,20
multitask,2
admitted,1
damage,6
pay,51
lots,9
money,39
scientific,6
proof,19
behind,40
wheel,20
exact,16
opposite,17
claim,14
therefor,5
idea,93
caution,2
aware,12
whats,7
see,131
device,18
probability,1
400%,1
defense,4
justification,1
form,25
loopholes,1
excuse,9
police,3
officers,2
positive,26
negative,23
majority,46
admit,3
anyway,12
they,52
re,42
end,74
wreckcase,1
retire,1
possibly,17
resulting,5
upsetting,2
lower,7
go,177
ahead,14
cellphone,6
capacity,2
try,67
beyond,7
break,61
rules,23
poses,2
reasonable,16
drier,1
acceptable,1
away,64
handheld,1
artificial,1
intelligence,2
such,3
siri,1
alexa,1
and,17
headsets,1
urge,4
more,21
statistics,3
ones,55
follow,23
certain,60
extent,4
extentmany,1
useful,20
greatly,15
outnumbered,2
cons,25
touching,2
mentality,1
killed,7
reckless,2
odds,4
insanely,1
consider,16
minimizing,2
sake,3
consequences,11
little,52
depth,3
do,63
needs,50
lawmay,1
been,2
phoneviable,1
practice,17
prohibit,2
appropriate,6
trying,46
maintain,6
data,1
ages,3
30,6
39,1
olds,1
main,7
source,26
19,2
highest,4
percentage,11
16%,2
fatalities,3
linked,3
2005,1
2009,1
two,36
simultaneously,1
switching,1
rapidly,2
in,53
guys,6
dying,4
wanted,25
adults,15
because,10
cellular,4
change,94
times,43
ensure,14
his,2
her,5
him,8
herself,2
arrives,1
offense,1
talk,26
taken,50
else,35
disadvantages,9
easily,53
lost,13
expensive,9
addition,10
correction,2
indeed,6
reduce,11
risks,9
caused,11
but,109
towards,18
command,1
stranded,1
ubers,1
forms,15
public,56
transportation,13
necessity,3
whether,27
overlook,1
continue,23
studies,18
shown,15
adds,1
makers,1
auto,2
companies,9
acknowledge,3
aggressively,1
develop,15
market,4
distractions,40
blasphemy,1
distracting,8
seconds,5
radio,2
ruin,4
play,50
sing,1
along,21
promise,5
ll,11
trip,13
bearable,1
stated,22
furthermore,5
ultimately,13
benefit,91
out,31
gesture,1
hard,65
caralso,1
vehicles,5
kill,4
suffer,8
alarming,1
rate,7
completely,39
banning,2
seems,21
stretch,1
personally,10
speaking,4
i,53
lived,2
georgia,3
patience,1
carry,5
map,1
read,16
sign,14
far,43
resulted,1
across,6
nation,10
states,178
being,3
advantage,28
excuses,4
badly,1
best,117
tell,50
day,130
okay,5
cool,6
state,93
anyways,12
safefalse,1
advertising,1
mean,73
happened,25
hurts,4
usehowever,1
risky,3
situation,31
accidentsimply,1
feels,6
respond,1
immediately,1
occur,15
vehicular,1
result,16
death,7
phonehowever,1
lacks,2
carphone,1
disadvantage,3
solves,4
minor,3
part,34
sharpened,1
skill,14
task,20
averting,2
type,22
message,6
running,10
oncoming,1
traffic,17
short,10
alternative,7
cost,25
associated,1
experts,4
local,5
university,6
kansas,1
cases,18
hit,6
intersection,2
walking,14
drivethink,1
unfortunate,1
similar,14
advances,5
dial,1
options,19
communicate,10
option,47
allows,39
limited,14
zero,4
tolerance,1
bigger,16
ga,1
yes,42
speak,6
enforcement,2
agency,1
medical,2
provider,1
fire,3
department,1
family,27
paper,4
b,23
breeze,2
meaning,11
social,60
media,11
long,76
distance,58
communication,14
harmful,7
component,3
control,39
power,19
serious,9
regardless,8
skilled,1
are,10
condition,1
second,26
difference,23
chance,64
focused,9
roadwait,1
said,68
another,98
point,68
view,14
wonder,3
sick,20
checked,2
then,14
assistance,7
rage,1
common,21
stupid,9
occasions,2
recovered,2
snapchat,1
application,3
open,14
detector,1
filter,1
active,8
motor,1
selfishness,1
alternatives,2
writing,5
messages,2
playing,16
mobile,2
increases,3
article,29
mentioned,11
regulation,1
properly,11
decides,2
check,10
emails,2
applications,3
lap,1
next,26
cupholder,1
considered,4
threatening,1
tools,7
buy,9
up,35
turn,36
lights,4
learning,235
top,10
rollercoaster,1
ever,37
agree,26
incorrectly,2
detrimental,4
whoever,7
advocates,2
phoneexperience,1
new,122
mastered,2
false,29
teenagers,11
picking,13
habitseven,1
handsfree,1
entered,1
departure,1
ensues,1
science,7
begs,1
differ,4
recent,6
studied,4
epidemic,1
decision,29
postpone,1
arrived,1
drivingalthough,1
not,41
fines,1
number,19
drastically,1
probably,36
rock,17
couple,15
feature,9
proven,15
beneficial,43
some*,1
hazards,1
worry,21
truth,23
truly,29
claiming,3
push,15
undeniably,1
present,13
restrictions,4
action,10
implementing,2
implementation,1
differs,2
off,19
pulled,2
fined,1
urgent,1
watching,14
videos,4
diverts,1
leading,8
constant,3
reliance,2
dependent,4
means,31
digital,14
world,79
poll,2
huff,1
post,4
revealed,4
63%,1
18,2
red,2
statistic,1
showed,11
20,4
percent,19
light,7
4,6
learn,173
wrecking,1
helped,11
humans,30
follows,2
catch,8
onstar,1
exactly,18
needing,3
constantly,5
got,40
othersreaction,1
slowed,1
split,1
mostly,12
injured,4
remember,7
concentrating,2
ok,6
awlays,1
walk,13
area,11
americans,7
buying,5
fewer,5
licenses,1
leaves,5
wondering,1
has,5
obama,7
passed,5
peak,2
transit,2
helping,37
environment,45
bus,7
stops,3
decrease,7
obesity,3
big,53
numbers,3
run,45
jams,2
places,20
areas,6
fit,17
different,100
particular,3
roadheres,1
section,3
3,33
bogota,5
mayor,1
antanas,1
mockus,1
the,20
rain,3
stopped,5
participating,8
streetsgood,1
might,117
building,12
hybrid,1
wont,29
pollution,8
natural,45
gas,20
carpool,3
save,22
energy,4
neccesarily,2
trips,6
handy,5
scenarios,2
considering,13
developments,2
clean,11
small,25
towns,3
cities,7
difficult,19
travel,7
unless,14
rebuilt,2
within,26
distancestress,1
presence,5
kind,16
stress,43
of,7
heidren,1
walker,1
andrew,2
selsky,4
reduction,2
elimanate,1
certainly,4
pros,24
cheaper,6
healthier,3
conssay,1
theres,15
happend,1
son,2
hurry,1
axcident,1
seriously,8
worst,4
streets,4
crouded,1
crazy,7
els,1
benefically,1
stores,3
placed,7
street,2
malls,1
distant,3
highway,2
rosenthal,1
remains,3
thats,51
polluted,2
kids,135
fat,1
tyhese,1
days,20
gave,8
warning,4
line,8
bike,4
alot,20
kidsbetter,1
train,1
skate,1
taxi,7
pollute,1
earthshown,1
extra,31
greater,11
enviroment,4
town,5
vauban,2
germany,1
possible,53
recession,1
restart,2
habit,2
comeshowever,1
justify,2
limits,6
station,2
blocks,2
live,38
snacks,1
somewhere,6
besides,7
healthy,9
excersise,3
lowering,3
usagedavid,1
goldberg,1
offical,1
america,28
countries,5
u,15
a,14
80%,1
appropriations,1
gone,9
highways,1
sets,2
stone,1
construstion,1
lanes,1
nevertheless,6
green,2
gases,1
emitted,1
tailpipes,1
ripping,1
holes,2
earth,22
atmosphere,5
seem,26
impediment,1
improvement,7
yeah,2
destruction,1
hastle,1
costs,8
overall,20
fix,13
problems,61
regarding,4
pooling,1
lessen,3
testimomony,1
businessman,1
explains,4
opportunity,37
planet,22
stands,3
happier,4
heidrum,1
walter,1
trainer,1
mother,1
says,27
when,2
tense,2
m,32
body,7
comfortable,20
relaxed,3
presume,1
millions,6
billions,5
polluting,3
breath,2
sometimes,39
unnecessary,5
peolpe,1
freedom,43
relying,2
dont,87
actually,109
subways,2
railroads,1
buses,6
possibilities,5
favor,11
wether,3
constsntly,1
breathing,2
polluated,1
lungs,1
respotory,1
systemhand,1
community,106
populated,1
congested,1
so,32
purpose,22
program,23
usages,1
suburbs,1
denser,1
houses,2
park,2
large,14
enough,83
garage,1
comuntiy,1
$40,1
outrageous,3
city,8
question,20
asked,9
establishments,1
distances,3
faster,6
surely,5
tire,1
disagree,35
transpotation,1
entertaining,4
lately,1
feeling,24
whole,45
waiting,5
since,69
ready,15
commitment,4
purchased,1
produced,1
economy,2
government,27
spending,3
diesel,1
harming,2
enviornment,1
consideration,13
walks,1
population,26
1812,1
walked,1
thingtake,1
mor,1
stressing,4
points,18
comemeans,1
transportaion,2
including,10
bikes,4
monorails,1
excessive,1
expenses,2
gasoline,1
maintence,2
remove,3
burdens,1
riding,2
twenty,4
minutes,8
benefits,55
ourself,1
price,5
keeps,12
bill,1
eat,7
guess,5
jobs,17
cold,2
whinter,1
country,51
compleate,1
crap,1
healty,1
cutting,4
popularity,5
obligated,3
improve,19
conditions,13
shoes,2
occasionally,1
closer,9
together,13
explore,18
outdoors,1
meet,22
while,7
finding,17
limiting,2
clear,28
smog,3
noticeable,1
decline,1
american,19
americas,1
falling,6
globe,1
already,69
fallen,1
for,33
greenhouse,1
indrustries,1
companys,1
created,28
charging,2
difficlut,1
slot,1
battery,1
level,19
low,11
charge,10
neccisarily,1
wantwouldve,1
choosen,1
exersice,1
sucks,1
oretty,1
thtas,1
rich,1
lack,28
practicalitydeveloped,1
machine,8
effective,14
devlopmentcompanies,1
ford,3
mercedes,4
renaming,1
mobility,3
broader,2
product,4
range,4
personl,1
friday,2
monay,1
2,18
colombia,1
[promotes],1
transportationg,1
[they,1
ban],1
taxis,2
permitted,3
violators,1
programed,4
charged,1
$25,1
fine,14
general,6
rest,22
granted,1
appealing,2
staring,1
starting,8
rebrand,1
reorganising,1
wider,1
varieties,1
decreasing,4
bring,36
bennifits,1
numerous,3
oppurtunities,2
benifit,5
manny,2
worldwide,1
improvements,2
bennefit,1
growing,5
cleaner,4
enviorment,2
newborn,1
bacterias,1
improving,5
global,15
warming,1
bennifit,1
pool,3
co,1
workers,1
alway,2
ecosystem,1
information,73
waste,17
prices,2
food,9
resturantscost,1
precious,2
lets,8
ambulances,1
sort,12
about,18
advance,6
electricity,5
doesnt,11
atmo,1
sphere,1
statements,3
trust,41
me,14
starts,10
willing,11
maybe,38
educated,9
businessmen,1
lay,3
22,1
euro,1
31,1
dollars,6
sound,9
quite,14
convinient,1
sadly,2
built,13
designed,136
perspective,5
inside,6
moving,6
vehical,2
artical,4
included,3
actuallity,1
tremendous,1
participated,4
ahve,1
soemthing,2
by,8
leave,23
arrive,2
precisely,2
skating,1
everywhere,4
begin,13
shape,4
hours,21
millage,1
spinning,1
description,2
participation,8
given,49
characterizes,1
surrounding,3
carlos,1
arturo,1
plaza,1
mentions,5
oppurtunity,1
paragraph,32
24,2
back,62
exercise,5
longer,21
overwhelming,3
owning,3
mental,10
strain,2
needless,1
alright,4
beneficail,1
doesn,2
loves,4
perhaps,10
culture,1
countrys,1
parts,8
united,21
promoting,1
last,24
doubt,9
combat,1
loss,2
sales,1
encourage,9
products,3
thos,1
pretty,13
affect,20
benificial,1
truethat,1
saying,27
wisely,2
ten,8
followed,3
shopping,3
districts,1
renewal,1
sure,64
available,8
automobile,2
bills,3
parks,1
homedemocratic,1
issued,3
fieldhowever,1
fun,84
teachers,226
assignment,54
effort,30
schools,73
wish,36
students,1195
responsible,29
independent,15
easier,39
gain,20
project,301
teacher,240
projects,190
efficient,11
helpful,32
based,39
wants,25
student,410
knows,14
succeed,11
summer,169
assignments,56
depending,5
before,16
direct,12
jump,4
crafting,1
meets,4
standards,6
write,5
expected,5
peaking,1
interest,21
higher,9
marks,1
score,1
allowing,42
design,75
receive,20
exceed,3
requirements,15
interested,21
theory,5
rubric,13
grade,44
guidelines,14
followbut,1
approve,3
designs,6
educational,8
enjoystudent,1
smothered,1
boxed,1
benefiting,1
studentteachers,1
positively,4
potentialevery,1
responsibilities,5
bit,9
prepared,15
reevaluate,1
lesson,21
plans,3
honestly,9
thank,3
older,6
desire,2
field,6
chose,16
pursue,6
individual,15
reform,1
vain,1
space,11
engaged,3
subject,22
chosen,20
interesting,12
liking,2
interests,16
freely,2
working,59
insure,2
learned,15
connects,1
schoolproject,1
gives,34
express,19
creativitystudents,1
detail,7
experience,48
approaches,2
figure,11
works,11
studentstrue,1
first,45
master,2
proceed,3
education,65
incorrect,21
familiar,7
taught,14
decide,35
designing,21
excitement,2
confident,3
abilities,5
smarter,4
am,1
outcomes,6
superior,1
creativity,20
flexibility,1
breakuntrue,1
reasoning,18
flawed,16
additionally,6
exposed,3
wide,11
variety,6
presented,9
material,19
fairly,5
repeatedly,1
brings,6
character,1
loving,2
colors,1
assessment,1
moral,1
values,3
fan,1
hater,1
choice,46
mandatory,6
arranged,1
especially,18
observe,4
execute,1
exciting,5
efficiently,3
throughout,17
forget,13
consequently,5
insures,1
needed,37
forgets,2
projectwrong,1
success,13
care,32
completed,6
finish,18
letting,10
choose,79
creativeness,1
personal,17
leaving,6
boundaries,2
prefer,16
assigns,4
mahatma,1
gandhi,1
struggles,2
complete,55
lacking,3
specific,15
stage,1
contribute,2
100%,5
obtain,4
scores,4
assigning,3
expectations,5
parents,37
kid,13
mess,9
version,2
studentsknow,1
confusiontrue,1
overal,1
l,1
quality,13
happiness,2
raised,2
restricted,2
at,6
assign,13
understandings,2
definition,1
stating,5
effectively,3
rule,24
excel,2
academically,5
continuing,6
counter,5
thier,9
platforms,3
from,7
rangehowever,1
young,14
interpretation,2
directed,2
cirriculum,1
approach,1
counterpart,1
thirteen,1
eighteen,1
known,10
gargantuate,1
procrastinaters,1
required,36
loiter,1
crated,1
early,4
statementstudent,1
creative,20
motivation,10
enjoying,4
degree,2
worksheets,2
quizzes,1
tests,8
driven,9
imagination,2
box,7
enjoyment,1
basing,2
statisticsalthough,1
understandable,17
connect,2
direction,6
creativityproject,1
test,25
nothing,48
will,4
moreover,1
logic,5
enjoy,34
interestshowever,1
typically,4
graded,6
least,34
earn,6
poorly,5
effect,18
outweigh,16
benefitfreedom,1
received,4
disinterested,1
mattter,1
unfairness,3
consistent,4
method,32
yearmuch,1
understanding,14
excerbate,1
disinterest,1
necessarily,13
value,5
completing,10
outcome,18
serves,4
primary,2
function,4
famous,3
experiments,4
future,70
scientists,19
decipher,1
relectutant,1
appeals,1
motivated,12
academics,4
bright,4
relax,15
grading,9
fearing,1
terrible,4
achieving,2
accomplishing,1
were,4
reluctant,1
determine,7
ethic,6
determining,1
factor,21
regulated,1
deficiency,1
provided,10
suited,3
knowing,22
spent,8
months,11
picked,6
traits,3
force,11
truesubject,1
enhance,3
knowledge,46
video,46
games,18
violent,1
encouraged,2
seemscould,1
submit,2
online,235
three,21
four,1
prior,4
ask,48
questions,20
discussion,3
presenting,2
peers,8
procrastinate,7
whenever,6
electives,2
outbalance,1
telling,12
achieve,6
acrosstaking,1
ap,5
classes,188
struggle,9
grades,46
leadership,1
guidance,9
curriculum,7
dates,1
unable,4
build,5
nine,4
finally,4
deserve,11
load,6
date,3
unfair,49
month,10
slog,1
farther,4
independentlystill,1
consistantly,1
enjoyed,1
limitation,4
